Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,Transaction costs
2005-08-22,0.002950073,0.0019,0.0049,0.0015,0.00013,0.007846935,0,0.004766862
2005-08-23,-0.004920715,-0.0031,-0.0001,0.0001,0.00013,-0.000785536,-3.84E-05,0.003966765
2005-08-24,-0.003573743,-0.0056,0.0046,0.0017,0.00013,0.001080178,0,0.004523921
2005-08-25,-0.00311471,0.0021,0.0013,0.002,0.00013,0.003711059,-0.000875,0.005820769
2005-08-26,0.002125307,-0.0066,-0.0057,-0.0008,0.00013,0.006499061,0.000168188,0.004411942
2005-08-29,-0.003613957,0.0065,0.0037,-0.0026,0.00013,0.001653267,0.000176786,0.00531401
2005-08-30,-0.001192583,-0.0031,-0.0005,0.0035,0.00013,0.004542375,0,0.005604958
2005-08-31,-0.005035168,0.011,0.0071,-0.0005,0.00013,0.001421859,0,0.006327027
2005-09-01,-0.00312941,0.0013,-0.0006,0.0026,0.00014,0.006694257,-0.00391269,0.005770977
2005-09-02,-0.004065575,-0.0036,-0.003,0.0001,0.00014,0.00142119,0,0.005346765
2005-09-06,0.006328584,0.0122,0.0029,-0.0045,0.00014,0.012869298,0,0.006400714
2005-09-07,0.005147541,0.003,0.001,-0.0014,0.00014,0.01132394,0,0.006036399
2005-09-08,0.004017179,-0.004,-0.0011,-0.0008,0.00014,0.010329246,0,0.006172067
2005-09-09,-0.006681334,0.0073,-0.0012,0.0011,0.00014,0.001290731,0,0.007832065
2005-09-12,-0.003860788,0,0.0054,-0.0027,0.00014,0.001940572,0,0.00566136
2005-09-13,-0.009596147,-0.0076,-0.002,0.0015,0.00014,-0.003566918,-0.000569564,0.005319665
2005-09-14,-0.018827701,-0.0044,-0.0069,0.0047,0.00014,-0.011942189,-0.000584681,0.006160831
2005-09-15,0.005428113,-0.0002,-0.0026,0.0029,0.00014,0.009688466,0.00172314,0.005843493
2005-09-16,-0.004990303,0.0072,0.0017,-0.0007,0.00014,0.001754282,-0.000932348,0.005672237
2005-09-19,-0.010322474,-0.0055,-0.0018,0.0025,0.00014,-0.005061788,0,0.005120686
2005-09-20,-0.001752384,-0.0078,-0.0011,0.001,0.00014,0.00421211,-0.00038874,0.005435754
2005-09-21,-0.007909409,-0.0103,-0.0052,0.0026,0.00014,-0.002150347,0,0.005619062
2005-09-22,-0.005168453,0.003,-0.0006,-0.0024,0.00014,0.000337877,0.000636139,0.006002469
2005-09-23,0.008205478,0.0015,0.0053,0.0014,0.00014,0.012903724,0,0.004558246
2005-09-26,-0.004967343,0.0012,0.0053,0.0003,0.00014,0.001009924,0,0.005837267
2005-09-27,0.008595433,-0.0002,-0.0007,-0.0011,0.00014,0.015182436,6.06E-05,0.006507639
2005-09-28,-0.001103934,0.0006,-0.0058,0.0021,0.00014,0.005409006,0,0.00637294
2005-09-29,-0.013356319,0.0092,0.002,0.0004,0.00014,-0.00773162,0,0.005484699
2005-09-30,-0.007735758,0.002,0.0031,-0.0026,0.00014,-0.002763398,0,0.00483236
2005-10-03,-0.007413163,0,0.0046,0.0003,0.00013,-0.002723695,0.000622136,0.005181604
2005-10-04,-0.000861264,-0.0097,0.0023,-0.0014,0.00013,0.00312077,0,0.003852034
2005-10-05,-0.003587626,-0.0163,-0.01,-0.0019,0.00013,0.000434767,0,0.003892393
2005-10-06,-0.001324728,-0.0057,-0.0032,0.0009,0.00013,0.003486001,-0.000108058,0.004572671
2005-10-07,0.01851336,0.0042,0.0031,0.0027,0.00013,0.023017882,0,0.004374522
2005-10-10,-0.004331319,-0.0073,-0.0006,-0.002,0.00013,0.001875924,0,0.006077243
2005-10-11,0.025238185,-0.0033,-0.0099,0.0017,0.00013,0.032027941,-0.001783742,0.004876014
2005-10-12,0.018530448,-0.0079,-0.0055,0.0008,0.00013,0.024059267,0,0.005398819
2005-10-13,0.003128738,-0.0009,0.0045,-0.0052,0.00013,0.007576694,0,0.004317956
2005-10-14,0.00738472,0.0092,0.0051,-0.0011,0.00013,0.012429249,0,0.004914529
2005-10-17,-0.004555947,0.0029,-0.0034,0.0001,0.00013,0.001611381,-0.000232597,0.005804731
2005-10-18,-0.002394493,-0.0103,-0.0001,-0.0009,0.00013,0.003153165,-0.000357535,0.005060123
2005-10-19,0.003434211,0.0145,0.0045,-0.0014,0.00013,0.009348971,-5.25E-05,0.005732306
2005-10-20,0.022878992,-0.0144,0.0006,-0.004,0.00013,0.028069231,0,0.005060239
2005-10-21,-0.00019262,0.0032,0.0035,0.0028,0.00013,0.006009955,-0.001288245,0.00478433
2005-10-24,0.007818534,0.017,0.0015,0.0024,0.00013,0.013744156,0,0.005795622
2005-10-25,9.37E-05,-0.003,-0.0033,0.0009,0.00013,0.006626513,0,0.006402838
2005-10-26,-0.006055509,-0.0046,-0.0026,0.0021,0.00013,-0.00046895,0.000288374,0.005744933
2005-10-27,-0.00843231,-0.0124,-0.0105,0.0042,0.00013,-0.001630831,0,0.006671479
2005-10-28,-0.001716543,0.0155,-0.0006,0.0029,0.00013,0.003299161,-0.00016714,0.004718564
2005-10-31,0.007914637,0.0096,0.008,0.0004,0.00013,0.012844456,-0.00035529,0.004444529
2005-11-01,0.011193329,-0.0027,-0.0024,0.0029,0.00015,0.016316733,0,0.004973404
2005-11-02,-0.00493827,0.0115,0.0083,-0.0002,0.00015,0.001678066,0,0.006466336
2005-11-03,-0.005587249,0.0043,-0.0009,-0.0015,0.00015,-0.000469428,-0.00013446,0.004833361
2005-11-04,-0.003081137,0.0001,0.0007,-0.0024,0.00015,0.001259023,0,0.00419016
2005-11-07,0.004807201,0.0025,0.0022,-0.0006,0.00015,0.010114059,0,0.005156858
2005-11-08,0.002584668,-0.0037,-0.0032,-0.0001,0.00015,0.007775979,0,0.005041311
2005-11-09,-0.007451148,0.0015,0.0025,0.0001,0.00015,-0.000595957,0,0.006705191
2005-11-10,-0.005054973,0.008,-0.0007,-0.0051,0.00015,0.001112949,0,0.006017922
2005-11-11,-0.002231126,0.0027,-0.0002,-0.0015,0.00015,0.002939084,-0.000757911,0.004262299
2005-11-14,0.002137029,-0.001,-0.0033,0.0008,0.00015,0.001118886,0.00714684,0.005978697
2005-11-15,-0.014639224,-0.0049,-0.0064,-0.0014,0.00015,-0.008146954,-0.000278936,0.006063334
2005-11-16,-0.002990293,0.0011,-0.0036,-0.0001,0.00015,0.002046616,0.000629211,0.00551612
2005-11-17,0.005238212,0.0106,0.0067,-0.0013,0.00015,0.011871948,-0.000910557,0.005573179
2005-11-18,-0.009810494,0.0043,0.0029,-0.0021,0.00015,0.003820426,-0.00707349,0.00640743
2005-11-21,0.003588242,0.006,0.0045,-0.0033,0.00015,0.009411437,-0.00046436,0.005208835
2005-11-22,-0.002157927,0.0048,-0.0005,0.0002,0.00015,0.00277321,0.000313005,0.005094142
2005-11-23,-0.014548605,0.0031,-0.0025,0.0018,0.00015,-0.010356584,0,0.004042021
2005-11-25,-0.005402861,0.0018,-0.0012,-0.0007,0.00015,-0.000566069,-0.000418558,0.004268234
2005-11-28,-0.003804093,-0.0101,-0.007,0.0023,0.00015,-0.001171624,0.000709001,0.00319147
2005-11-29,-0.022221246,0.0001,0.0026,0.0024,0.00015,-0.018527671,0,0.003543575
2005-11-30,0.002084471,-0.0043,0.0115,-0.0015,0.00015,0.005285743,0,0.003051272
2005-12-01,0.000122952,0.0127,0.0052,0.0005,0.00015,0.004002269,0.000306852,0.004036169
2005-12-02,-0.013957507,0.0005,0.0004,-0.001,0.00015,-0.009464165,0,0.004343342
2005-12-05,0.00539197,-0.003,-0.0022,0.0002,0.00015,0.009447162,0,0.003905192
2005-12-06,-0.008446007,0.0012,0.0008,0.0004,0.00015,-0.003966634,0,0.004329373
2005-12-07,-0.001795972,-0.0049,-0.0006,0.0005,0.00015,0.002137911,0,0.003783883
2005-12-08,-0.002391855,-0.0003,0.0026,0.0006,0.00015,0.001617494,0,0.003859349
2005-12-09,-0.005236015,0.0027,0.0021,0.0005,0.00015,-0.001358409,0.00018692,0.003914526
2005-12-12,-0.018888656,0.001,0.0012,-0.0009,0.00015,-0.014281699,0,0.004456957
2005-12-13,0.003866233,0.0044,-0.0055,-0.0019,0.00015,0.009778723,-0.002041034,0.003721456
2005-12-14,-0.003982659,0.0034,-0.0026,0.0008,0.00015,-0.000572283,0,0.003260376
2005-12-15,-0.008184712,-0.0023,-0.0055,-0.004,0.00015,-0.00224378,-0.001568741,0.004222191
2005-12-16,-0.005851903,-0.0029,0.0003,-0.0006,0.00015,-0.001068837,-0.000189945,0.004443121
2005-12-19,0.002872368,-0.0073,-0.0081,0.0027,0.00015,0.007313384,0.000254567,0.004545583
2005-12-20,-0.012768727,-0.0002,-0.0002,0.0003,0.00015,0.003651375,-0.013060316,0.003209786
2005-12-21,-0.006547283,0.0033,0.0066,-0.0032,0.00015,0.006520136,-0.008404812,0.004512607
2005-12-22,0.00300684,0.0045,0.0014,-0.0006,0.00015,0.006835635,0.000227009,0.003905804
2005-12-23,-0.010281003,0.0008,0.0029,-0.0001,0.00015,-0.001899239,-0.003847408,0.004384356
2005-12-27,0.006157339,-0.01,-0.0044,0.0015,0.00015,0.006043525,0.004740138,0.004476324
2005-12-28,-0.007226908,0.0019,0.0039,0.001,0.00015,-0.002758281,0.000198714,0.004517341
2005-12-29,-0.015223384,-0.0027,-0.0002,0.0024,0.00015,-0.000856845,-0.010244221,0.003972318
2005-12-30,0.007447749,-0.005,-0.0022,0.0024,0.00015,0.012011004,0,0.004413255
2006-01-03,-0.004176993,0.015,-0.002,0.0016,0.00017,0.000731086,0,0.004738079
2006-01-04,-0.006385244,0.0046,0.0036,0.0003,0.00017,-0.002577364,0,0.00363788
2006-01-05,0.014909643,0.0003,0.0028,-0.001,0.00017,0.019238817,-0.00014184,0.004017334
2006-01-06,-0.013356148,0.0092,0.0011,-0.0024,0.00017,-0.006129628,0,0.00705652
2006-01-09,-0.002842221,0.0045,0.0052,-0.0017,0.00017,0.001068563,0.000563296,0.00430408
2006-01-10,-0.003442982,0.0005,0.0057,0.0002,0.00017,0.001180198,0,0.00445318
2006-01-11,-0.006882907,0.0028,-0.0023,-0.0011,0.00017,-0.001422157,0.000358533,0.005649283
2006-01-12,0.003613424,-0.0065,0.0009,0.0001,0.00017,0.007478204,0,0.00369478
2006-01-13,0.00071798,0.0017,0.0014,0.001,0.00017,0.004991112,0,0.004103132
2006-01-17,0.001350482,-0.004,-0.0033,0.0022,0.00017,0.006626707,-0.000186849,0.004919376
2006-01-18,0.00032003,-0.0035,0.0035,0.0028,0.00017,0.005195406,0,0.004705376
2006-01-19,-0.000694897,0.0063,0.0095,-0.0011,0.00017,0.005275475,-2.63E-05,0.005774038
2006-01-20,-0.002416961,-0.018,0.0038,0.005,0.00017,0.002248709,0.000422056,0.004917726
2006-01-23,-0.00175788,0.0018,0.0019,0.0043,0.00017,0.003991584,-0.00089066,0.004688804
2006-01-24,0.010936048,0.0044,0.0104,0.0007,0.00017,0.01597224,0,0.004866192
2006-01-25,0.007396499,-0.0022,-0.0004,-0.001,0.00017,0.013230063,0,0.005663564
2006-01-26,-0.009095389,0.0079,0.0078,0.0001,0.00017,-0.002810123,0,0.006115266
2006-01-27,-0.007581062,0.0067,-0.0015,-0.0017,0.00017,-0.002364044,0,0.005047018
2006-01-30,-0.004205906,0.001,-0.0027,0.0023,0.00017,0.001544397,-0.000773589,0.004806714
2006-01-31,-0.004346978,-0.0021,0.0056,-0.0001,0.00017,0.001162826,0,0.005339804
2006-02-01,-0.000251154,0.0014,0.002,0.0003,0.00018,0.004770739,0,0.004841893
2006-02-02,0.001929477,-0.0088,-0.0027,-0.0006,0.00018,0.006573827,0,0.00446435
2006-02-07,-0.01226931,-0.0092,-0.0049,-0.0023,0.00018,-0.007251928,0,0.004837382
2006-02-08,-0.005045137,0.0077,-0.0026,-0.001,0.00018,-0.001148311,0,0.003716826
2006-02-09,0.011554479,-0.0019,-0.0015,-0.0027,0.00018,0.013299422,0.002446479,0.004011422
2006-02-10,0.001557853,0.0015,-0.0035,-0.0002,0.00018,0.007555363,-0.00073605,0.00508146
2006-02-13,-0.004457567,-0.0047,-0.0052,0.0018,0.00018,-0.000134065,-0.000111219,0.004032283
2006-02-14,0.001503342,0.0101,0.0025,-0.0012,0.00018,0.006264474,-0.000695625,0.003885507
2006-02-15,-0.005883537,0.0041,0.0042,-0.005,0.00018,-0.001050623,9.50E-05,0.004747887
2006-02-16,0.008402905,0.0075,0.0005,0.0019,0.00018,0.01399745,-0.000571849,0.004842696
2006-02-17,-0.004811233,-0.0016,-0.0004,0.0033,0.00018,-0.000217838,-3.07E-05,0.004382673
2006-02-21,0.006226348,-0.0038,-0.0022,0.001,0.00018,0.010956511,0,0.004550163
2006-02-22,0.001340314,0.0073,0.0001,-0.0008,0.00018,0.00646701,0,0.004946696
2006-02-23,-0.001282476,-0.0029,0.0023,-0.0025,0.00018,0.004467183,-0.000267,0.005302659
2006-02-24,-0.002347209,0.0019,0.0033,0.0018,0.00018,0.003207803,0,0.005375012
2006-02-27,-0.002525021,0.004,0.0018,-0.0033,0.00018,0.003000198,-0.000406704,0.004938515
2006-02-28,-0.00026317,-0.011,-0.0021,0.0009,0.00018,0.004377195,0,0.004460365
2006-03-01,-0.006776558,0.009,0.0068,-0.0001,0.00016,-0.00084725,-0.000283901,0.005485407
2006-03-02,-0.000376905,-0.0016,-0.0009,0.0009,0.00016,0.00446422,0,0.004681125
2006-03-03,-0.000483608,-0.0015,-0.0002,-0.0005,0.00016,0.004748064,-0.00083091,0.004240762
2006-03-06,-0.006553107,-0.0075,-0.0021,-0.0011,0.00016,-0.002106284,-0.000150544,0.004136279
2006-03-07,-0.004491076,-0.004,-0.0108,0.0007,0.00016,-1.75E-05,-0.00019654,0.004117036
2006-03-08,-0.000737807,0.0014,-0.0005,0.0004,0.00016,0.005368617,0,0.005946424
2006-03-09,-0.009211331,-0.0051,0.0001,0.0029,0.00016,-0.003132898,0,0.005918433
2006-03-10,0.015012868,0.0069,0.0039,0.0005,0.00016,0.021453786,0,0.006280918
2006-03-13,0.001700846,0.0024,-0.0004,0.0014,0.00016,0.006321833,0.000566757,0.005027744
2006-03-14,0.001320215,0.01,0.0003,0.0002,0.00016,0.00761756,-0.001479108,0.004658237
2006-03-15,0.004955559,0.0048,0.0039,0.0014,0.00016,0.009277616,0.000499733,0.00466179
2006-03-16,-0.007546016,0.0011,-0.0017,0.0027,0.00016,-0.00315044,0.0008223,0.005057876
2006-03-17,0.002637406,0.0018,0.0012,-0.003,0.00016,0.006920814,0,0.004123408
2006-03-20,-0.003016291,-0.0007,0.0017,-0.003,0.00016,0.001398591,0,0.004254882
2006-03-21,0.003683388,-0.0069,-0.0051,-0.0005,0.00016,0.007362774,0,0.003519386
2006-03-22,-0.004376421,0.0062,0.005,0.0005,0.00016,0.001251332,-0.000991456,0.004476297
2006-03-23,-0.000371537,-0.0018,0.0054,0,0.00016,0.004704528,0,0.004916065
2006-03-24,-0.005283209,0.0022,0.0067,0.0021,0.00016,0.000696176,0,0.005819385
2006-03-27,-0.007119782,-0.0007,0.0014,0.0027,0.00016,-0.002044406,0,0.004915376
2006-03-28,0.002019947,-0.0061,0.0025,-0.0006,0.00016,0.008059434,-0.001736178,0.004143309
2006-03-29,0.003945833,0.0087,0.0083,0.0008,0.00016,0.008738919,0,0.004633086
2006-03-30,-0.004428001,-0.0016,0.0017,-0.0022,0.00016,0.000742187,0,0.005010188
2006-03-31,0.003770084,-0.0023,0.0069,-0.0005,0.00016,0.008801071,0,0.004870987
2006-04-03,-0.00440701,0.0007,-0.0089,0.0066,0.00019,0.001703104,0,0.005920114
2006-04-04,-0.004538208,0.0054,-0.0028,0.0007,0.00019,0.000712032,0,0.00506024
2006-04-05,0.00321031,0.0042,-0.0002,0.0028,0.00019,0.009943616,0,0.006543306
2006-04-06,-0.006823322,-0.0015,0.0018,0.0004,0.00019,-0.000353516,0,0.006279806
2006-04-07,-0.012003402,-0.0102,-0.0011,-0.0013,0.00019,-0.00611043,-1.07E-05,0.005692288
2006-04-10,-0.003996532,-0.0002,-0.0042,0.0008,0.00019,0.000873812,0,0.004680344
2006-04-11,-0.006395225,-0.0083,-0.0067,0.0001,0.00019,-0.000998796,8.90E-05,0.005295429
2006-04-12,0.00096949,0.0019,0.006,-0.0005,0.00019,0.007173041,0,0.006013551
2006-04-13,-0.00229088,0.0012,0.0037,-0.0013,0.00019,0.002777493,0,0.004878373
2006-04-17,-0.004066984,-0.0028,-0.0004,0.0025,0.00019,0.000974505,-0.000256875,0.004594614
2006-04-18,0.001826769,0.0171,0.0064,0.0005,0.00019,0.005714793,0.000154552,0.003852576
2006-04-19,-0.011250751,0.0033,0.0087,-0.0002,0.00019,-0.005774489,0,0.005286262
2006-04-20,-0.010809907,0.0001,-0.0046,0.0005,0.00019,-0.004415553,0.00090353,0.007107884
2006-04-21,0.003153835,-0.001,-0.002,0.0021,0.00019,0.007917317,0,0.004573482
2006-04-24,0.001265709,-0.003,-0.0042,0.0003,0.00019,0.00599127,0,0.004535561
2006-04-25,-0.004107593,-0.0044,0.0044,-0.0001,0.00019,0.001760372,0,0.005677965
2006-04-26,0.006041376,0.002,-0.0012,0.0031,0.00019,0.01144814,0,0.005216764
2006-04-27,-0.006001492,0.0024,-0.0093,0.0011,0.00019,-0.000236119,0.000101607,0.00567698
2006-04-28,-0.001570769,0.0005,0.0011,0.0048,0.00019,0.00306215,0,0.004442919
2006-05-01,-0.00259815,-0.0041,0.0001,0.0035,0.0002,0.002384264,0,0.004782414
2006-05-02,0.004744321,0.0054,0.0018,0.0052,0.0002,0.009327958,0,0.004383637
2006-05-03,0.000267571,-0.0031,0.0041,0.0005,0.0002,0.005882769,-0.00021591,0.005199288
2006-05-04,-0.010451256,0.0037,0.006,-0.0028,0.0002,-0.004596973,-0.000144211,0.005510072
2006-05-05,-0.008879903,0.0104,-0.0031,-0.0002,0.0002,-0.003980298,0,0.004699605
2006-05-08,0.001981828,-0.0005,0.0006,0.0008,0.0002,0.005414743,0.000519048,0.003751963
2006-05-09,-0.008271041,-0.0001,-0.0015,0.0017,0.0002,-0.003184896,0,0.004886145
2006-05-10,-0.006446939,-0.002,-0.0059,0.0047,0.0002,-0.002765275,0,0.003481664
2006-05-11,-0.009282926,-0.0135,-0.0109,0.0031,0.0002,-0.004479381,0,0.004603545
2006-05-12,0.00115166,-0.0126,-0.0071,-0.0007,0.0002,0.005028749,0.000385263,0.004062352
2006-05-15,0.027897103,0.0004,-0.0089,-0.0027,0.0002,0.033186548,-0.00009712,0.004992325
2006-05-16,-0.009799534,-0.0012,0.001,0.0038,0.0002,-0.002216372,0,0.007383162
2006-05-17,-0.000280738,-0.0166,0.0014,0.0021,0.0002,0.006060381,0,0.006141119
2006-05-18,0.009386198,-0.0069,-0.003,0.0016,0.0002,0.014060623,0,0.004474425
2006-05-19,-0.017597104,0.0038,0.0012,0.0002,0.0002,-0.012555246,0,0.004841858
2006-05-22,0.00426757,-0.0055,-0.0074,0.0028,0.0002,0.009144995,0,0.004677425
2006-05-23,-0.021598751,-0.0044,0.0006,-0.0008,0.0002,-0.016943174,-0.000303123,0.004152454
2006-05-24,-0.001912178,0.0003,-0.0007,-0.0006,0.0002,0.003932715,0,0.005644893
2006-05-25,-0.006947016,0.0122,0.0068,-0.0006,0.0002,-0.001600232,-0.000137653,0.005009131
2006-05-26,-0.002394267,0.006,-0.0015,-0.0019,0.0002,0.002170108,0.000186628,0.004551003
2006-05-30,0.019315153,-0.0165,-0.0079,0.002,0.0002,0.023576285,0,0.004061132
2006-05-31,0.003922402,0.0094,0.0038,0.0037,0.0002,0.010507994,0,0.006385592
2006-06-01,0.01775432,0.0129,0.0083,-0.0016,0.00018,0.022814677,0,0.004880357
2006-06-02,-0.000380536,0.0016,-0.001,0.002,0.00018,0.006909312,0,0.007109848
2006-06-05,-0.006539771,-0.0194,-0.0116,0.0028,0.00018,-0.000306263,0,0.006053508
2006-06-06,0.004179576,-0.0028,-0.0017,0,0.00018,0.011088571,0,0.006728995
2006-06-07,0.00589678,-0.0057,0.0003,-0.0015,0.00018,0.011793314,-0.000493385,0.005223149
2006-06-08,-0.011441356,0.0001,-0.0025,0.0008,0.00018,-0.004315007,0,0.006946349
2006-06-09,-0.02434873,-0.0044,-0.0025,0.0001,0.00018,-0.01842336,0,0.00574537
2006-06-12,0.013225896,-0.0148,-0.0128,0.0028,0.00018,0.018003345,0.0007184,0.005315849
2006-06-13,-0.000623705,-0.0115,-0.0035,-0.0039,0.00018,0.004504245,0,0.00494795
2006-06-14,-0.011505402,0.0046,0.002,-0.0024,0.00018,-0.006342121,0.000245286,0.005228567
2006-06-15,0.001813107,0.0233,0.0105,0.0017,0.00018,0.007869954,-0.00093753,0.004939317
2006-06-16,0.051606033,-0.0043,-0.0072,-0.0001,0.00018,0.055158921,0,0.003372888
2006-06-19,0.011002113,-0.0101,-0.0078,0.0018,0.00018,0.016591053,-0.0007708,0.00463814
2006-06-20,0.003190128,-0.0007,-0.0037,0.0005,0.00018,0.010748661,0,0.007378533
2006-06-21,0.000894643,0.0111,0.0074,-0.0019,0.00018,0.008287304,0,0.007212661
2006-06-22,-0.003568936,-0.0052,0.0013,0.0014,0.00018,0.003620491,-0.001154291,0.005855136
2006-06-23,0.003719236,0.0003,0.0023,0.0015,0.00018,0.009013836,-0.00085155,0.00426305
2006-06-26,-0.007392471,0.005,0.0052,0.002,0.00018,-0.001981947,0,0.005230524
2006-06-27,-0.006886539,-0.01,-0.0073,0.0029,0.00018,-0.003288931,0.001240988,0.004658596
2006-06-28,-0.008962318,0.0047,-0.0036,0.0015,0.00018,-0.003681985,0,0.005100333
2006-06-29,-0.005195719,0.0229,0.0141,-0.0031,0.00018,-0.000105476,0,0.004910243
2006-06-30,0.005254048,-0.0002,0.0116,0.0007,0.00018,0.010467392,0,0.005033344
2006-07-03,-0.005309065,0.0072,-0.0008,-0.0022,0.0002,-0.000782963,0,0.004326102
2006-07-05,-0.006371745,-0.0088,-0.0054,0.0032,0.0002,1.30E-05,0,0.006184745
2006-07-06,-0.011575141,0.0023,-0.0007,0.0006,0.0002,-0.003793598,-0.000210564,0.007370979
2006-07-07,0.006622316,-0.008,-0.0086,0.0068,0.0002,0.012492486,-0.0001497,0.00552047
2006-07-10,-0.005917867,0.0004,-0.0028,0.0056,0.0002,0.000259537,0,0.005977404
2006-07-11,-0.003306944,0.0037,0.003,-0.0007,0.0002,0.003017812,-0.000839079,0.005285677
2006-07-12,-0.009702511,-0.0121,-0.0068,0.0029,0.0002,-0.003125551,0,0.00637696
2006-07-13,0.001182007,-0.0143,-0.0058,0.0016,0.0002,0.005198966,0.000697837,0.004514796
2006-07-14,-0.014713732,-0.006,-0.0034,0.0016,0.0002,-0.009280802,0.000685066,0.005917996
2006-07-17,-0.018162446,-0.0022,-0.0045,0.0004,0.0002,-0.012796883,0,0.005165563
2006-07-18,0.001216292,0.0017,0.0018,0.0031,0.0002,0.006069845,0,0.004653553
2006-07-19,-0.002705418,0.0198,0.0091,-0.0027,0.0002,0.000903663,0,0.003409081
2006-07-20,-0.009438761,-0.0111,-0.0163,0.0065,0.0002,-0.004303923,0.000260342,0.00519518
2006-07-21,0.00856597,-0.0089,-0.0083,0.0024,0.0002,0.014633579,-0.001371932,0.004495677
2006-07-24,0.009434848,0.0175,0.0092,-0.0056,0.0002,0.015236224,0,0.005601376
2006-07-25,-0.010278563,0.0069,0.0025,-0.0015,0.0002,-0.003709265,0,0.006369298
2006-07-26,0.002592855,-0.0013,-0.0032,0.0035,0.0002,0.007977777,0,0.005184922
2006-07-27,0.000650898,-0.0058,-0.0072,0.0029,0.0002,0.006945893,0,0.006094995
2006-07-28,0.000470795,0.0131,0.0066,-0.0008,0.0002,0.004730579,0,0.004059784
2006-07-31,-0.005343638,-0.0009,0.0027,-0.0015,0.0002,-0.000728517,0,0.004415121
2006-08-01,0.002396367,-0.006,-0.0098,0.004,0.00018,0.007518922,0,0.004942555
2006-08-02,-0.007872984,0.0064,0.0036,-0.0026,0.00018,-0.002213749,0,0.005479235
2006-08-03,-0.003398246,0.0027,0.0085,-0.0047,0.00018,0.002010247,-0.000163593,0.0050649
2006-08-04,-0.016607365,-0.0013,-0.0043,0.0006,0.00018,-0.012096221,0,0.004331144
2006-08-07,0.00702368,-0.0035,-0.0029,0.0011,0.00018,0.010969482,0,0.003765802
2006-08-08,-0.016072261,-0.0042,-0.0079,0.0008,0.00018,-0.0122171,0.00002321,0.003698371
2006-08-09,0.016270601,-0.0052,-0.004,-0.0001,0.00018,0.021092378,0,0.004641777
2006-08-10,-0.006602146,0.0049,0.0038,-0.0041,0.00018,-0.002040475,0,0.004381671
2006-08-11,-0.007639612,-0.0049,-0.0057,0.0014,0.00018,-0.003584281,0.000306348,0.004181679
2006-08-14,0.001832176,0.0012,0.0027,-0.0026,0.00018,0.006625716,-0.000995144,0.003618396
2006-08-15,-0.000242126,0.0146,0.0077,-0.0044,0.00018,0.003921048,0,0.003983174
2006-08-16,0.003087677,0.009,0.0061,-0.0049,0.00018,0.007492704,0,0.004225027
2006-08-17,0.006804733,0.0018,0.0035,-0.0021,0.00018,0.011094595,0,0.004109862
2006-08-18,-0.001359887,0.003,-0.0016,-0.0014,0.00018,0.004261405,0,0.005441292
2006-08-21,-0.003122106,-0.0048,-0.0048,0.0011,0.00018,0.002687394,7.36E-05,0.00570313
2006-08-22,0.004000643,0.0007,0.0026,0.0004,0.00018,0.009705404,0,0.005524761
2006-08-23,-0.009354114,-0.0055,-0.0078,0.0016,0.00018,-0.002027175,-0.000516842,0.006630097
2006-08-24,-0.00094709,0.0016,-0.0018,0.0008,0.00018,0.004337853,0,0.005104943
2006-08-25,0.000316651,-0.0007,0.0022,-0.0021,0.00018,0.004098178,0.0010112,0.004612727
2006-08-28,-0.004504732,0.0058,0.0041,-0.0011,0.00018,5.35E-05,0,0.004378232
2006-08-29,-0.001025323,0.0033,0.0094,-0.0018,0.00018,0.002797387,0,0.00364271
2006-08-30,-0.000197075,0.0013,0.0072,-0.0031,0.00018,0.003937289,0,0.003954364
2006-08-31,-0.003972496,0.0003,0,0.0026,0.00018,0.001816758,0,0.005609254
2006-09-01,-0.000760461,0.0049,-0.0027,-0.001,0.0002,0.004464147,0,0.005024608
2006-09-05,0.000124793,0.0021,0.0051,0.0001,0.0002,0.005452051,-0.00050085,0.004626408
2006-09-06,-0.004902963,-0.0113,-0.0101,0.0042,0.0002,-0.001662016,0.00150649,0.004547437
2006-09-07,-0.004611892,-0.005,-0.0018,0.0021,0.0002,-0.000124486,0.000503887,0.004791293
2006-09-08,0.003165093,0.0032,-0.0009,-0.0015,0.0002,0.008103548,0,0.004738455
2006-09-11,0.008832917,-0.0003,-0.0014,-0.0005,0.0002,0.014457135,-0.000405414,0.005018804
2006-09-12,-0.004549719,0.0118,0.0117,-0.0029,0.0002,0.001592195,0,0.005941914
2006-09-13,-0.010918314,0.0045,0.0039,-0.0004,0.0002,-0.005794237,0,0.004924077
2006-09-14,0.003952097,-0.0016,-0.0023,0.0004,0.0002,0.011060184,-0.003008144,0.003899943
2006-09-15,0.005282696,0.0021,-0.0002,-0.0018,0.0002,0.010964984,-0.000437308,0.00504498
2006-09-18,-0.005379586,0.0004,0,-0.0023,0.0002,0.000168653,0,0.005348239
2006-09-19,-0.003127965,-0.0029,-0.0022,0.0013,0.0002,0.002565787,0,0.005493752
2006-09-20,-0.00376309,0.006,0.0058,-0.0003,0.0002,0.001277398,0,0.004840488
2006-09-21,-0.004111335,-0.0059,-0.0035,0.0004,0.0002,0.002352625,-0.000390884,0.005873076
2006-09-22,-0.008553205,-0.0041,-0.0087,0.0042,0.0002,-0.00080909,-0.001442395,0.00610172
