Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,
2005-03-17,-0.006250997,0.0019,0.0003,0.005,0.0001,-0.002562352,0,0.003588645
2005-03-18,-0.011333252,-0.0013,-0.0032,0.0002,0.0001,-0.007989461,0.00009245,0.003336241
2005-03-21,0.014326731,-0.0038,0.0036,-0.0023,0.0001,0.017964608,-0.00025935,0.003278527
2005-03-22,-0.002283561,-0.0092,0.0069,-0.0013,0.0001,-0.000316161,0.001175348,0.003042748
2005-03-23,-0.003836719,-0.0012,-0.0087,-0.0052,0.0001,-0.000581431,0,0.003155288
2005-03-24,-0.001966338,0.0001,0.0046,-0.0008,0.0001,0.00165499,0,0.003521328
2005-03-28,-0.004761198,0.0015,-0.002,0.0001,0.0001,-0.000742821,-0.000720921,0.003197456
2005-03-29,0.013037648,-0.0086,-0.0082,0.0014,0.0001,0.017263534,0,0.004125886
2005-03-30,-0.001859817,0.0135,0.0015,-0.0019,0.0001,0.002396262,0,0.004156079
2005-03-31,0.01306162,0,-0.0006,0.0064,0.0001,0.017667848,0,0.004506228
2005-04-01,0.004101957,-0.0064,0.0001,0.0041,0.0001,0.008645805,0,0.004443848
2005-04-04,0.003615823,0.0029,0.0001,0.0018,0.0001,0.00777405,0,0.004058227
2005-04-05,0.003318947,0.004,-0.0014,-0.0031,0.0001,0.007190102,0.000175228,0.003946383
2005-04-06,-0.002172133,0.0022,-0.0011,0.0006,0.0001,0.001163891,0,0.003236024
2005-04-07,-0.003384975,0.0057,-0.0001,-0.0022,0.0001,0.000449555,0,0.00373453
2005-04-08,0.004483312,-0.0088,-0.0045,0.0005,0.0001,0.007233941,0,0.002650629
2005-04-11,-0.001140743,-0.0009,-0.0066,0.0012,0.0001,0.00221816,-0.00008046,0.003178443
2005-04-12,-0.00275844,0.0056,0.0023,-0.0004,0.0001,0.001262219,-0.000701719,0.00321894
2005-04-13,0.006535572,-0.0122,-0.0031,-0.0012,0.0001,0.009407692,0,0.00277212
2005-04-14,-0.00340944,-0.011,-0.0054,-0.0015,0.0001,0.00169232,-0.001015204,0.003986556
2005-04-15,-0.004231654,-0.0159,-0.0014,-0.0035,0.0001,3.60E-05,0,0.004167654
2005-04-18,-0.004448031,0.0029,0.0032,0.0017,0.0001,-0.000974282,0,0.003373749
2005-04-19,-0.027033481,0.0075,0.0082,0.0011,0.0001,-0.023572962,0,0.003360519
2005-04-20,0.021494116,-0.0135,-0.0023,0.0009,0.0001,0.024455279,0,0.002861163
2005-04-21,0.012925707,0.0187,0.0037,-0.006,0.0001,0.017373296,-0.000430524,0.003917065
2005-04-22,-0.00297884,-0.0083,-0.0087,0.0045,0.0001,0.000126591,0.000140895,0.003146326
2005-04-25,0.004682074,0.0093,0.0007,0.0003,0.0001,0.007773983,0,0.002991909
2005-04-26,0.001839196,-0.0088,-0.0049,0,0.0001,0.006717929,-0.000623512,0.004155221
2005-04-27,0.001687541,0.003,-0.0053,-0.0016,0.0001,0.004983461,0,0.00319592
2005-04-28,-0.001479044,-0.012,-0.0098,0.004,0.0001,0.002138785,0,0.003517829
2005-04-29,-0.006469901,0.0104,-0.0041,-0.0004,0.0001,-0.002548622,0,0.003821279
2005-05-02,-0.007829936,0.0052,0.0046,0.0006,0.00011,-0.004085961,0,0.003633975
2005-05-03,-0.006155205,-0.0004,0.0003,-0.0037,0.00011,-0.002698021,0,0.003347184
2005-05-04,0.001540856,0.0128,0.0024,0.004,0.00011,0.004970476,-0.000303925,0.003015695
2005-05-05,0.011234596,-0.0019,0.003,-0.003,0.00011,0.014503256,0,0.00315866
2005-05-06,0.006813987,-0.0003,0.0034,0.0011,0.00011,0.009201702,0.000090675,0.00236839
2005-05-09,0.008563193,0.0061,0.0032,0.0005,0.00011,0.012202772,0,0.003529579
2005-05-10,0.00103902,-0.0103,-0.0016,0.0003,0.00011,0.004388014,0.000103428,0.003342422
2005-05-11,-0.007449,0.0039,-0.0041,-0.0009,0.00011,-0.003323057,-0.00024284,0.003773103
2005-05-12,-0.003848713,-0.0102,-0.0017,-0.0065,0.00011,0.003035613,-0.003663395,0.003110931
2005-05-13,-0.000659445,-0.005,-0.0009,-0.0062,0.00011,0.002608461,-0.00010274,0.003055166
2005-05-16,-0.009424725,0.0103,0.0051,-0.0023,0.00011,-0.008003609,0.001539155,0.002850271
2005-05-17,-0.000722207,0.0066,-0.0023,0.0032,0.00011,0.002657118,0.000213579,0.003482904
2005-05-18,-0.007426542,0.0115,0.0098,-0.004,0.00011,-0.004337807,0,0.002978735
2005-05-19,0.002093623,0.0047,-0.0007,-0.0001,0.00011,0.004868552,0,0.002664929
2005-05-20,-0.007046958,-0.0013,-0.0007,0.0019,0.00011,-0.003401783,-0.00024388,0.003291295
2005-05-23,-0.001752323,0.0043,0.0021,0,0.00011,0.001112782,0.000186,0.002941105
2005-05-24,-0.001772532,0.0005,-0.0001,0,0.00011,0.001505833,-0.0004641,0.002704265
2005-05-25,-0.003937705,-0.0044,-0.0058,0.0021,0.00011,-0.001570619,0,0.002257086
2005-05-26,-0.003335911,0.0074,0.0064,0.0008,0.00011,4.21E-05,0,0.003268011
2005-05-27,-0.002827757,0.0018,0.0008,0.003,0.00011,6.87E-05,-0.000151864,0.002634593
2005-05-31,0.004373915,-0.0049,0.0046,0.0032,0.00011,0.007241031,0,0.002757116
2005-06-01,0.00035641,0.009,0.0017,0.0004,0.0001,0.003052755,0,0.002596345
2005-06-02,0.000339529,0.0024,0.0015,-0.0025,0.0001,0.003675643,0,0.003236114
2005-06-03,-0.004654798,-0.0067,-0.0021,0.005,0.0001,-0.00144539,0.0002995,0.003408908
2005-06-06,0.004259708,0.0014,0.0031,0.0012,0.0001,0.008447652,0,0.004087944
2005-06-07,-0.000760966,-0.0003,0.0017,0.0006,0.0001,0.003459198,0.000286331,0.004406495
2005-06-08,-0.002160925,-0.0028,-0.0039,0.0031,0.0001,0.001490899,-0.000287965,0.003263859
2005-06-09,-0.000435124,0.0058,0.0031,0,0.0001,0.003124717,0,0.003459841
2005-06-10,-0.007623066,-0.0021,0.0011,0.0044,0.0001,-0.00378,-0.000842431,0.002900635
2005-06-13,-9.2351E-05,0.0028,0.0014,0.0013,0.0001,0.003303397,-0.0005157,0.002780048
2005-06-14,-0.005662727,0.0031,0.0047,0.0041,0.0001,-0.000915396,-0.00095826,0.003689071
2005-06-15,-0.00505214,0.0022,0.0026,0.0014,0.0001,-0.001793058,0,0.003159082
2005-06-16,0.000266929,0.0046,0.0063,-0.003,0.0001,0.003593811,-0.0002313,0.002995582
2005-06-17,-0.004699815,0.0036,-0.0061,0.0026,0.0001,-0.001259333,0.000296205,0.003636687
2005-06-20,-0.000670627,-0.0007,-0.0035,0.001,0.0001,0.002664914,0,0.003235541
2005-06-21,0.004864378,-0.0018,0.001,-0.0002,0.0001,0.00811268,0,0.003148302
2005-06-22,-0.003609172,0.0005,0.0026,0.0004,0.0001,-0.000487274,0.000366523,0.003388421
2005-06-23,-0.001003468,-0.0107,-0.0041,0.0023,0.0001,0.002644215,0,0.003547683
2005-06-24,-0.004276206,-0.0072,-0.0005,0.0019,0.0001,-0.000702304,-0.000180929,0.003292973
2005-06-27,-0.003645464,-0.0007,-0.0011,0.0055,0.0001,0.001622458,-0.001636083,0.003531839
2005-06-28,0.000516459,0.0105,0.0109,-0.0052,0.0001,0.00413837,0,0.003521911
2005-06-29,-0.000942717,-0.0007,0.0032,0.0005,0.0001,0.002411575,0,0.003254292
2005-06-30,0.005848721,-0.0063,0.0021,0.0025,0.0001,0.009688139,0,0.003739418
2005-07-01,-0.001724917,0.0032,0.0011,0.0034,0.00012,0.001732047,0.000332317,0.003669281
2005-07-05,0.005351386,0.0092,0.0057,-0.0016,0.00012,0.008950026,0,0.00347864
2005-07-06,-4.3401E-05,-0.0073,0.0007,0.0007,0.00012,0.004116331,0,0.004039732
2005-07-07,0.006315615,0.0026,-0.001,-0.0023,0.00012,0.010777687,0,0.004342072
2005-07-08,0.003327723,0.0121,0.0079,-0.0057,0.00012,0.006700257,0.000289395,0.003541929
2005-07-11,-0.003713114,0.0069,0.0079,-0.0016,0.00012,0.000217194,0,0.003810308
2005-07-12,0.000237452,0.002,-0.0028,-0.0003,0.00012,0.002926577,0,0.002569125
2005-07-13,-0.003383146,0.0002,-0.004,0.0004,0.00012,0.001085592,-0.000570738,0.003778
2005-07-14,-0.004051107,0.0014,-0.0066,-0.0044,0.00012,0.000324257,-0.000501267,0.003754097
2005-07-15,0.003178579,0.0012,-0.0004,0,0.00012,0.006493424,-0.00031877,0.002876075
2005-07-18,-0.000457967,-0.0055,-0.0016,0.0011,0.00012,0.002180441,0.00014721,0.002665618
2005-07-19,-0.002080906,0.0075,0.009,-0.0016,0.00012,0.001326916,0,0.003287822
2005-07-20,0.003074294,0.0054,0.0079,-0.0037,0.00012,0.006715151,0,0.003520857
2005-07-21,-0.004349178,-0.0074,-0.0064,0.0017,0.00012,0.000707046,-0.000814954,0.00412127
2005-07-22,-0.005458779,0.0057,0.0092,0.0047,0.00012,-0.001445409,0,0.00389337
2005-07-25,0.006053671,-0.0047,-0.0051,0.0016,0.00012,0.009520142,0,0.003346471
2005-07-26,-0.004067499,0.0021,0.0028,0.0021,0.00012,7.79E-05,0,0.004025399
2005-07-27,0.00168717,0.0043,-0.0038,-0.0004,0.00012,0.005449635,0,0.003642465
2005-07-28,0.003379277,0.0067,0.0055,-0.0026,0.00012,0.006864771,0,0.003365494
2005-07-29,0.003070911,-0.0066,0.0025,0.0012,0.00012,0.007318961,0,0.00412805
2005-08-01,-0.005274517,0.0015,0.0027,-0.0013,0.00013,-0.001230417,0.000315518,0.004229618
2005-08-02,-0.003044429,0.007,0.0004,0.0007,0.00013,0.001521826,0,0.004436255
2005-08-03,0.00107982,-0.0002,-0.0066,-0.0007,0.00013,0.004432839,-5.55E-05,0.003167493
2005-08-04,-0.002794786,-0.0082,-0.0084,0.004,0.00013,0.000520464,0,0.00318525
2005-08-05,-0.007060006,-0.0081,-0.0032,0,0.00013,-0.003395947,0,0.003534059
2005-08-08,0.0048439,-0.0032,-0.0003,0.0021,0.00013,0.008486969,0,0.003513069
2005-08-09,0.006705388,0.0055,-0.0047,-0.0004,0.00013,0.010638666,0,0.003803278
2005-08-10,-0.006328646,-0.0013,0.0001,0.0015,0.00013,-0.002058929,0,0.004139717
2005-08-11,0.010227924,0.0071,0.0021,-0.001,0.00013,0.014802229,-0.000293566,0.004150739
2005-08-12,-0.001141798,-0.0057,-0.004,0.0012,0.00013,0.002607203,0.00012147,0.003740471
2005-08-15,-0.015032649,0.003,0.0047,-0.0014,0.00013,-0.011429353,-0.000202766,0.00327053
2005-08-16,0.000353794,-0.0122,-0.0047,0.0017,0.00013,0.002711347,0.000968172,0.003195725
2005-08-17,-0.000717543,0.0005,0.0002,-0.0007,0.00013,0.002485573,0,0.003073116
2005-08-18,0.006217326,-0.0015,-0.0041,0.0011,0.00013,0.009482011,0,0.003134685
2005-08-19,-0.006812922,0.0007,0.0007,0.0015,0.00013,-0.002243506,-0.00073548,0.003703936
2005-08-22,0.004539027,0.0019,0.0049,0.0015,0.00013,0.007846935,0,0.003177908
2005-08-23,-0.00359846,-0.0031,-0.0001,0.0001,0.00013,-0.000785536,-3.84E-05,0.00264451
2005-08-24,-0.002065769,-0.0056,0.0046,0.0017,0.00013,0.001080178,0,0.003015947
2005-08-25,-0.001174453,0.0021,0.0013,0.002,0.00013,0.003711059,-0.000875,0.003880512
2005-08-26,0.003595954,-0.0066,-0.0057,-0.0008,0.00013,0.006499061,0.000168188,0.002941295
2005-08-29,-0.001842621,0.0065,0.0037,-0.0026,0.00013,0.001653267,0.000176786,0.003542674
2005-08-30,0.000675737,-0.0031,-0.0005,0.0035,0.00013,0.004542375,0,0.003736638
2005-08-31,-0.002926159,0.011,0.0071,-0.0005,0.00013,0.001421859,0,0.004218018
2005-09-01,-0.001205751,0.0013,-0.0006,0.0026,0.00014,0.006694257,-0.00391269,0.003847318
2005-09-02,-0.00228332,-0.0036,-0.003,0.0001,0.00014,0.00142119,0,0.00356451
2005-09-06,0.008462156,0.0122,0.0029,-0.0045,0.00014,0.012869298,0,0.004267142
2005-09-07,0.007159674,0.003,0.001,-0.0014,0.00014,0.01132394,0,0.004024266
2005-09-08,0.006074535,-0.004,-0.0011,-0.0008,0.00014,0.010329246,0,0.004114711
2005-09-09,-0.004070646,0.0073,-0.0012,0.0011,0.00014,0.001290731,0,0.005221377
2005-09-12,-0.001973668,0,0.0054,-0.0027,0.00014,0.001940572,0,0.00377424
2005-09-13,-0.007822926,-0.0076,-0.002,0.0015,0.00014,-0.003566918,-0.000569564,0.003546444
2005-09-14,-0.016774091,-0.0044,-0.0069,0.0047,0.00014,-0.011942189,-0.000584681,0.004107221
2005-09-15,0.007375944,-0.0002,-0.0026,0.0029,0.00014,0.009688466,0.00172314,0.003895662
2005-09-16,-0.003099557,0.0072,0.0017,-0.0007,0.00014,0.001754282,-0.000932348,0.003781491
2005-09-19,-0.008615579,-0.0055,-0.0018,0.0025,0.00014,-0.005061788,0,0.003413791
2005-09-20,0.000059534,-0.0078,-0.0011,0.001,0.00014,0.00421211,-0.00038874,0.003623836
2005-09-21,-0.006036388,-0.0103,-0.0052,0.0026,0.00014,-0.002150347,0,0.003746041
2005-09-22,-0.00316763,0.003,-0.0006,-0.0024,0.00014,0.000337877,0.000636139,0.004001646
2005-09-23,0.009724893,0.0015,0.0053,0.0014,0.00014,0.012903724,0,0.003038831
2005-09-26,-0.003021587,0.0012,0.0053,0.0003,0.00014,0.001009924,0,0.003891511
2005-09-27,0.010764646,-0.0002,-0.0007,-0.0011,0.00014,0.015182436,6.06E-05,0.004338426
2005-09-28,0.001020379,0.0006,-0.0058,0.0021,0.00014,0.005409006,0,0.004248627
2005-09-29,-0.011528086,0.0092,0.002,0.0004,0.00014,-0.00773162,0,0.003656466
2005-09-30,-0.006124971,0.002,0.0031,-0.0026,0.00014,-0.002763398,0,0.003221573
2005-10-03,-0.005685962,0,0.0046,0.0003,0.00013,-0.002723695,0.000622136,0.003454403
2005-10-04,0.000422748,-0.0097,0.0023,-0.0014,0.00013,0.00312077,0,0.002568022
2005-10-05,-0.002290161,-0.0163,-0.01,-0.0019,0.00013,0.000434767,0,0.002594928
2005-10-06,0.000199496,-0.0057,-0.0032,0.0009,0.00013,0.003486001,-0.000108058,0.003048447
2005-10-07,0.019971534,0.0042,0.0031,0.0027,0.00013,0.023017882,0,0.002916348
2005-10-10,-0.002305572,-0.0073,-0.0006,-0.002,0.00013,0.001875924,0,0.004051496
2005-10-11,0.026863523,-0.0033,-0.0099,0.0017,0.00013,0.032027941,-0.001783742,0.003250676
2005-10-12,0.020330054,-0.0079,-0.0055,0.0008,0.00013,0.024059267,0,0.003599213
2005-10-13,0.004568056,-0.0009,0.0045,-0.0052,0.00013,0.007576694,0,0.002878638
2005-10-14,0.009022897,0.0092,0.0051,-0.0011,0.00013,0.012429249,0,0.003276352
2005-10-17,-0.002621037,0.0029,-0.0034,0.0001,0.00013,0.001611381,-0.000232597,0.003869821
2005-10-18,-0.000707786,-0.0103,-0.0001,-0.0009,0.00013,0.003153165,-0.000357535,0.003373416
2005-10-19,0.005344979,0.0145,0.0045,-0.0014,0.00013,0.009348971,-5.25E-05,0.003821538
2005-10-20,0.024565738,-0.0144,0.0006,-0.004,0.00013,0.028069231,0,0.003373493
2005-10-21,0.001402156,0.0032,0.0035,0.0028,0.00013,0.006009955,-0.001288245,0.003189554
2005-10-24,0.009750408,0.017,0.0015,0.0024,0.00013,0.013744156,0,0.003863748
2005-10-25,0.002227954,-0.003,-0.0033,0.0009,0.00013,0.006626513,0,0.004268559
2005-10-26,-0.004140531,-0.0046,-0.0026,0.0021,0.00013,-0.00046895,0.000288374,0.003829955
2005-10-27,-0.006208483,-0.0124,-0.0105,0.0042,0.00013,-0.001630831,0,0.004447652
2005-10-28,-0.000143689,0.0155,-0.0006,0.0029,0.00013,0.003299161,-0.00016714,0.00314571
2005-10-31,0.009396147,0.0096,0.008,0.0004,0.00013,0.012844456,-0.00035529,0.002963019
2005-11-01,0.012851131,-0.0027,-0.0024,0.0029,0.00015,0.016316733,0,0.003315602
2005-11-02,-0.002782825,0.0115,0.0083,-0.0002,0.00015,0.001678066,0,0.004310891
2005-11-03,-0.003976129,0.0043,-0.0009,-0.0015,0.00015,-0.000469428,-0.00013446,0.003222241
2005-11-04,-0.001684417,0.0001,0.0007,-0.0024,0.00015,0.001259023,0,0.00279344
2005-11-07,0.006526154,0.0025,0.0022,-0.0006,0.00015,0.010114059,0,0.003437905
2005-11-08,0.004265105,-0.0037,-0.0032,-0.0001,0.00015,0.007775979,0,0.003360874
2005-11-09,-0.005216084,0.0015,0.0025,0.0001,0.00015,-0.000595957,0,0.004470127
2005-11-10,-0.003048999,0.008,-0.0007,-0.0051,0.00015,0.001112949,0,0.004011948
2005-11-11,-0.00081036,0.0027,-0.0002,-0.0015,0.00015,0.002939084,-0.000757911,0.002841533
2005-11-14,0.004129928,-0.001,-0.0033,0.0008,0.00015,0.001118886,0.00714684,0.003985798
2005-11-15,-0.012618113,-0.0049,-0.0064,-0.0014,0.00015,-0.008146954,-0.000278936,0.004042223
2005-11-16,-0.001151586,0.0011,-0.0036,-0.0001,0.00015,0.002046616,0.000629211,0.003677413
2005-11-17,0.007095938,0.0106,0.0067,-0.0013,0.00015,0.011871948,-0.000910557,0.003715453
2005-11-18,-0.007674684,0.0043,0.0029,-0.0021,0.00015,0.003820426,-0.00707349,0.00427162
2005-11-21,0.00532452,0.006,0.0045,-0.0033,0.00015,0.009411437,-0.00046436,0.003472557
2005-11-22,-0.00045988,0.0048,-0.0005,0.0002,0.00015,0.00277321,0.000313005,0.003396095
2005-11-23,-0.013201264,0.0031,-0.0025,0.0018,0.00015,-0.010356584,0,0.00269468
2005-11-25,-0.003980116,0.0018,-0.0012,-0.0007,0.00015,-0.000566069,-0.000418558,0.002845489
2005-11-28,-0.00274027,-0.0101,-0.007,0.0023,0.00015,-0.001171624,0.000709001,0.002127647
2005-11-29,-0.021040054,0.0001,0.0026,0.0024,0.00015,-0.018527671,0,0.002362383
2005-11-30,0.003101561,-0.0043,0.0115,-0.0015,0.00015,0.005285743,0,0.002034182
2005-12-01,0.001468341,0.0127,0.0052,0.0005,0.00015,0.004002269,0.000306852,0.00269078
2005-12-02,-0.012509726,0.0005,0.0004,-0.001,0.00015,-0.009464165,0,0.002895561
2005-12-05,0.006693701,-0.003,-0.0022,0.0002,0.00015,0.009447162,0,0.002603461
2005-12-06,-0.007002883,0.0012,0.0008,0.0004,0.00015,-0.003966634,0,0.002886249
2005-12-07,-0.000534678,-0.0049,-0.0006,0.0005,0.00015,0.002137911,0,0.002522589
2005-12-08,-0.001105405,-0.0003,0.0026,0.0006,0.00015,0.001617494,0,0.002572899
2005-12-09,-0.003931173,0.0027,0.0021,0.0005,0.00015,-0.001358409,0.00018692,0.002609684
2005-12-12,-0.017403003,0.001,0.0012,-0.0009,0.00015,-0.014281699,0,0.002971304
2005-12-13,0.005106718,0.0044,-0.0055,-0.0019,0.00015,0.009778723,-0.002041034,0.002480971
2005-12-14,-0.002895867,0.0034,-0.0026,0.0008,0.00015,-0.000572283,0,0.002173584
2005-12-15,-0.006777315,-0.0023,-0.0055,-0.004,0.00015,-0.00224378,-0.001568741,0.002814794
2005-12-16,-0.004370862,-0.0029,0.0003,-0.0006,0.00015,-0.001068837,-0.000189945,0.00296208
2005-12-19,0.004387562,-0.0073,-0.0081,0.0027,0.00015,0.007313384,0.000254567,0.003030389
2005-12-20,-0.011698798,-0.0002,-0.0002,0.0003,0.00015,0.003651375,-0.013060316,0.002139857
2005-12-21,-0.00504308,0.0033,0.0066,-0.0032,0.00015,0.006520136,-0.008404812,0.003008404
2005-12-22,0.004308775,0.0045,0.0014,-0.0006,0.00015,0.006835635,0.000227009,0.002603869
2005-12-23,-0.008819551,0.0008,0.0029,-0.0001,0.00015,-0.001899239,-0.003847408,0.002922904
2005-12-27,0.007649447,-0.01,-0.0044,0.0015,0.00015,0.006043525,0.004740138,0.002984216
2005-12-28,-0.005721128,0.0019,0.0039,0.001,0.00015,-0.002758281,0.000198714,0.003011561
2005-12-29,-0.013899278,-0.0027,-0.0002,0.0024,0.00015,-0.000856845,-0.010244221,0.002648212
2005-12-30,0.008918834,-0.005,-0.0022,0.0024,0.00015,0.012011004,0,0.00294217
2006-01-03,-0.002597633,0.015,-0.002,0.0016,0.00017,0.000731086,0,0.003158719
2006-01-04,-0.005172617,0.0046,0.0036,0.0003,0.00017,-0.002577364,0,0.002425253
2006-01-05,0.016248754,0.0003,0.0028,-0.001,0.00017,0.019238817,-0.00014184,0.002678223
2006-01-06,-0.011003975,0.0092,0.0011,-0.0024,0.00017,-0.006129628,0,0.004704347
2006-01-09,-0.001407528,0.0045,0.0052,-0.0017,0.00017,0.001068563,0.000563296,0.002869387
2006-01-10,-0.001958589,0.0005,0.0057,0.0002,0.00017,0.001180198,0,0.002968787
2006-01-11,-0.004999812,0.0028,-0.0023,-0.0011,0.00017,-0.001422157,0.000358533,0.003766188
2006-01-12,0.004845017,-0.0065,0.0009,0.0001,0.00017,0.007478204,0,0.002463187
2006-01-13,0.002085691,0.0017,0.0014,0.001,0.00017,0.004991112,0,0.002735421
2006-01-17,0.002990274,-0.004,-0.0033,0.0022,0.00017,0.006626707,-0.000186849,0.003279584
2006-01-18,0.001888488,-0.0035,0.0035,0.0028,0.00017,0.005195406,0,0.003136918
2006-01-19,0.001229782,0.0063,0.0095,-0.0011,0.00017,0.005275475,-2.63E-05,0.003849359
2006-01-20,-0.000777719,-0.018,0.0038,0.005,0.00017,0.002248709,0.000422056,0.003278484
2006-01-23,-0.000194946,0.0018,0.0019,0.0043,0.00017,0.003991584,-0.00089066,0.00312587
2006-01-24,0.012558112,0.0044,0.0104,0.0007,0.00017,0.01597224,0,0.003244128
2006-01-25,0.009284354,-0.0022,-0.0004,-0.001,0.00017,0.013230063,0,0.003775709
2006-01-26,-0.007056967,0.0079,0.0078,0.0001,0.00017,-0.002810123,0,0.004076844
2006-01-27,-0.005898723,0.0067,-0.0015,-0.0017,0.00017,-0.002364044,0,0.003364679
2006-01-30,-0.002603668,0.001,-0.0027,0.0023,0.00017,0.001544397,-0.000773589,0.003204476
2006-01-31,-0.002567043,-0.0021,0.0056,-0.0001,0.00017,0.001162826,0,0.003559869
2006-02-01,0.001362811,0.0014,0.002,0.0003,0.00018,0.004770739,0,0.003227928
2006-02-02,0.003417594,-0.0088,-0.0027,-0.0006,0.00018,0.006573827,0,0.002976233
2006-02-07,-0.010878459,-0.0092,-0.0049,-0.0023,0.00018,-0.007251928,-0.00022161,0.003224921
2006-02-08,-0.003806195,0.0077,-0.0026,-0.001,0.00018,-0.001148311,0,0.002477884
2006-02-09,0.01289162,-0.0019,-0.0015,-0.0027,0.00018,0.013299422,0.002446479,0.002674281
2006-02-10,0.003251673,0.0015,-0.0035,-0.0002,0.00018,0.007555363,-0.00073605,0.00338764
2006-02-13,-0.003113472,-0.0047,-0.0052,0.0018,0.00018,-0.000134065,-0.000111219,0.002688188
2006-02-14,0.002798511,0.0101,0.0025,-0.0012,0.00018,0.006264474,-0.000695625,0.002590338
2006-02-15,-0.004300909,0.0041,0.0042,-0.005,0.00018,-0.001050623,9.50E-05,0.003165258
2006-02-16,0.010017137,0.0075,0.0005,0.0019,0.00018,0.01399745,-0.000571849,0.003228464
2006-02-17,-0.003350343,-0.0016,-0.0004,0.0033,0.00018,-0.000217838,-3.07E-05,0.002921782
2006-02-21,0.007743069,-0.0038,-0.0022,0.001,0.00018,0.010956511,0,0.003033442
2006-02-22,0.002989213,0.0073,0.0001,-0.0008,0.00018,0.00646701,0,0.003297797
2006-02-23,0.000485077,-0.0029,0.0023,-0.0025,0.00018,0.004467183,-0.000267,0.003535106
2006-02-24,-0.000555538,0.0019,0.0033,0.0018,0.00018,0.003207803,0,0.003583341
2006-02-27,-0.00087885,0.004,0.0018,-0.0033,0.00018,0.003000198,-0.000406704,0.003292344
2006-02-28,0.001223619,-0.011,-0.0021,0.0009,0.00018,0.004377195,0,0.002973576
2006-03-01,-0.004948089,0.009,0.0068,-0.0001,0.00016,-0.00084725,-0.000283901,0.003656938
2006-03-02,0.00118347,-0.0016,-0.0009,0.0009,0.00016,0.00446422,0,0.00312075
2006-03-03,0.00092998,-0.0015,-0.0002,-0.0005,0.00016,0.004748064,-0.00083091,0.002827174
2006-03-06,-0.005174348,-0.0075,-0.0021,-0.0011,0.00016,-0.002106284,-0.000150544,0.00275752
2006-03-07,-0.003118731,-0.004,-0.0108,0.0007,0.00016,-1.75E-05,-0.00019654,0.002744691
2006-03-08,0.001244334,0.0014,-0.0005,0.0004,0.00016,0.005368617,0,0.003964283
2006-03-09,-0.00723852,-0.0051,0.0001,0.0029,0.00016,-0.003132898,0,0.003945622
2006-03-10,0.017106507,0.0069,0.0039,0.0005,0.00016,0.021453786,0,0.004187279
2006-03-13,0.003376761,0.0024,-0.0004,0.0014,0.00016,0.006321833,0.000566757,0.003351829
2006-03-14,0.002872961,0.01,0.0003,0.0002,0.00016,0.00761756,-0.001479108,0.003105491
2006-03-15,0.006509489,0.0048,0.0039,0.0014,0.00016,0.009277616,0.000499733,0.00310786
2006-03-16,-0.005860058,0.0011,-0.0017,0.0027,0.00016,-0.00315044,0.0008223,0.003371918
2006-03-17,0.004011876,0.0018,0.0012,-0.003,0.00016,0.006920814,0,0.002748938
2006-03-20,-0.001597997,-0.0007,0.0017,-0.003,0.00016,0.001398591,0,0.002836588
2006-03-21,0.004856517,-0.0069,-0.0051,-0.0005,0.00016,0.007362774,0,0.002346257
2006-03-22,-0.002884322,0.0062,0.005,0.0005,0.00016,0.001251332,-0.000991456,0.002984198
2006-03-23,0.001267152,-0.0018,0.0054,0,0.00016,0.004704528,0,0.003277376
2006-03-24,-0.003343414,0.0022,0.0067,0.0021,0.00016,0.000696176,0,0.00387959
2006-03-27,-0.005481323,-0.0007,0.0014,0.0027,0.00016,-0.002044406,0,0.003276917
2006-03-28,0.00340105,-0.0061,0.0025,-0.0006,0.00016,0.008059434,-0.001736178,0.002762206
2006-03-29,0.005490195,0.0087,0.0083,0.0008,0.00016,0.008738919,0,0.003088724
2006-03-30,-0.002757939,-0.0016,0.0017,-0.0022,0.00016,0.000742187,0,0.003340126
2006-03-31,0.005393746,-0.0023,0.0069,-0.0005,0.00016,0.008801071,0,0.003247325
2006-04-03,-0.002433638,0.0007,-0.0089,0.0066,0.00019,0.001703104,0,0.003946742
2006-04-04,-0.002851461,0.0054,-0.0028,0.0007,0.00019,0.000712032,0,0.003373493
2006-04-05,0.005391412,0.0042,-0.0002,0.0028,0.00019,0.009943616,0,0.004362204
2006-04-06,-0.004730053,-0.0015,0.0018,0.0004,0.00019,-0.000353516,0,0.004186537
2006-04-07,-0.010105973,-0.0102,-0.0011,-0.0013,0.00019,-0.00611043,-1.07E-05,0.003794859
2006-04-10,-0.002436417,-0.0002,-0.0042,0.0008,0.00019,0.000873812,0,0.003120229
2006-04-11,-0.004630083,-0.0083,-0.0067,0.0001,0.00019,-0.000998796,8.90E-05,0.003530286
2006-04-12,0.002974007,0.0019,0.006,-0.0005,0.00019,0.007173041,0,0.004009034
2006-04-13,-0.000664755,0.0012,0.0037,-0.0013,0.00019,0.002777493,0,0.003252248
2006-04-17,-0.002535446,-0.0028,-0.0004,0.0025,0.00019,0.000974505,-0.000256875,0.003063076
2006-04-18,0.003110961,0.0171,0.0064,0.0005,0.00019,0.005714793,0.000154552,0.002568384
2006-04-19,-0.009488664,0.0033,0.0087,-0.0002,0.00019,-0.005774489,0,0.003524175
